Date1 Month,Date1 Day,Date1 Year,Date2 Month,Date2 Day,Date2 Year,Years Apart,Days Apart
11,30,1900,4,1,2025,124,153
8,13,2016,1,24,2025,8,166
9,17,1910,8,28,2026,116,9
8,17,1905,5,22,2025,119,308
8,10,1984,9,9,2026,42,40
7,14,1971,4,4,2026,54,278
10,18,1901,2,14,2025,123,150
2,6,1950,1,11,2026,75,358
9,8,1969,10,15,2025,56,51
11,4,2006,7,15,2026,19,258
9,22,1995,1,16,2026,30,124
12,14,1915,5,19,2026,110,184
12,31,1983,1,13,2026,42,24
3,5,1917,2,12,2025,108,6
3,15,1999,4,13,2025,26,36
5,28,2001,3,30,2026,24,312
9,28,2025,9,6,2026,0,343
11,15,1958,4,4,2026,67,157
3,27,1950,1,24,2026,75,322
1,17,1923,8,30,2026,103,251
9,5,1918,7,17,2025,106,342
2,6,1935,2,8,2026,91,25
9,19,1980,2,6,2026,45,151
2,1,1997,11,11,2026,29,290
4,21,1911,2,3,2025,113,317
4,6,1935,7,9,2025,90,117
1,14,1989,7,20,2025,36,196
12,6,1916,2,16,2026,109,99
7,13,1902,12,2,2026,124,173
2,29,1904,8,10,2025,121,193
2,18,1966,8,14,2026,60,192
1,9,1950,1,7,2026,76,17
3,30,1998,9,2,2025,27,163
3,6,1996,7,18,2026,30,141
11,26,1958,11,28,2025,67,19
12,23,1907,5,21,2026,118,179
7,15,1975,3,8,2026,50,249
8,4,1919,3,23,2026,106,258
7,24,1944,10,6,2026,82,94
5,22,2003,5,29,2026,23,13
11,12,1968,5,16,2025,56,199
5,4,1905,8,8,2026,121,126
7,6,1904,3,23,2025,120,290
3,1,1978,5,5,2025,47,77
6,10,1971,12,16,2025,54,203
11,7,1955,12,4,2025,70,45
1,7,1930,8,13,2025,95,242
11,9,1969,9,30,2025,55,339
1,8,2010,3,18,2025,15,73
3,4,2012,1,1,2026,13,306
11,21,1920,1,23,2025,104,89
1,21,1930,12,19,2025,95,356
10,15,1902,12,17,2026,124,94
11,22,2008,11,29,2026,18,11
9,8,1979,10,22,2025,46,56
1,29,2023,3,28,2025,2,59
8,13,1932,11,7,2025,93,109
3,2,2011,10,22,2025,14,238
8,4,2008,9,20,2025,17,51
5,28,2011,11,5,2025,14,165
8,31,1983,6,28,2025,41,312
1,19,1900,1,30,2025,125,42
7,11,1993,10,16,2025,32,105
11,20,2004,9,18,2025,20,307
11,16,2006,8,7,2025,18,269
8,9,1921,3,10,2026,104,239
8,27,1921,12,31,2025,104,152
10,17,1977,11,18,2025,48,44
10,21,2022,3,27,2025,2,158
3,12,1911,6,30,2026,115,139
6,1,1996,1,10,2026,29,230
8,13,1943,12,6,2026,83,136
6,20,1937,3,22,2025,87,297
3,30,1987,1,13,2026,38,299
3,13,2010,3,31,2025,15,22
7,22,1978,1,28,2025,46,202
2,5,2000,9,19,2025,25,233
7,7,1951,5,18,2026,74,334
9,23,1946,12,1,2025,79,89
7,25,1944,2,10,2026,81,220
12,28,1955,10,22,2025,69,316
3,19,1941,2,4,2025,83,343
12,12,1944,7,1,2026,81,221
10,12,2005,6,25,2025,19,261
6,21,1909,1,27,2025,115,249
3,27,1979,6,30,2026,47,107
10,27,1969,2,4,2025,55,114
6,13,2019,8,2,2025,6,52
11,24,1959,1,30,2026,66,84
5,18,1913,3,23,2025,111,337
2,13,2005,8,28,2026,21,201
4,25,1967,2,15,2025,57,311
10,14,2010,3,31,2026,15,172
7,1,2011,1,11,2026,14,198
8,7,2020,2,18,2026,5,196
9,14,1929,9,1,2025,96,11
10,29,1994,1,9,2025,30,80
10,13,1977,3,2,2025,47,152
11,3,1908,6,6,2026,117,244
4,20,2012,7,14,2026,14,88
1,14,1946,5,17,2025,79,143
1,13,1936,7,7,2025,89,198
1,16,1983,8,5,2025,42,212
11,11,1928,10,16,2025,96,363
5,10,1975,3,6,2026,50,313
8,9,1961,7,1,2025,63,342
1,31,1990,8,13,2026,36,203
6,20,2002,1,10,2026,23,210
10,20,1958,9,27,2025,66,359
7,25,2013,9,16,2025,12,56
9,18,1984,11,13,2025,41,66
10,22,2016,7,9,2025,8,262
4,11,1976,1,12,2026,49,288
11,9,1956,3,2,2025,68,130
10,29,1947,7,15,2025,77,279
5,15,2006,8,21,2025,19,103
9,17,1986,8,17,2026,39,344
7,22,1990,4,20,2026,35,281
10,3,1908,11,14,2025,117,71
6,21,1930,7,14,2026,96,47
12,2,2015,3,30,2025,9,121
3,17,2021,3,13,2026,4,362
7,8,2002,7,31,2025,23,29
2,16,1921,12,11,2026,105,324
12,13,1922,7,21,2025,102,246
7,15,1964,3,17,2025,60,260
3,17,1937,4,3,2025,88,39
7,8,1992,2,23,2025,32,238
7,13,1959,12,22,2026,67,179
7,10,2016,9,1,2026,10,55
9,13,2009,3,29,2026,16,201
7,12,1938,11,6,2026,88,139
6,1,1916,11,5,2026,110,184
4,10,1968,12,17,2026,58,265
10,21,1923,2,2,2025,101,130
5,5,1987,9,29,2026,39,157
1,3,1991,8,15,2025,34,233
7,9,1955,9,20,2025,70,91
10,14,1989,6,3,2025,35,241
10,3,1968,2,16,2026,57,150
6,11,1937,10,10,2026,89,143
3,27,1947,11,26,2025,78,264
5,14,1973,8,10,2026,53,101
10,1,1992,6,14,2026,33,264
9,17,2016,10,2,2025,9,17
4,8,2020,3,18,2026,5,345
3,6,1954,2,18,2025,71,2
10,18,1900,12,6,2026,126,80
7,4,1959,10,1,2026,67,106
10,26,2016,12,10,2026,10,47
9,5,1903,10,18,2025,122,74
5,21,1966,2,16,2025,58,286
2,3,1986,11,15,2026,40,295
8,5,1994,12,29,2026,32,154
6,28,2015,5,16,2025,9,325
7,15,1960,11,26,2026,66,150
12,20,1947,1,16,2025,77,47
5,25,1937,6,13,2025,88,41
11,5,1946,7,15,2026,79,272
12,4,1944,5,6,2025,80,173
4,8,1991,10,18,2026,35,202
2,20,1991,3,12,2025,34,29
1,1,1952,8,27,2026,74,257
4,27,1959,8,6,2025,66,118
8,16,1987,7,9,2025,37,337
11,12,1945,11,16,2025,80,24
2,3,1982,4,5,2026,44,72
4,2,2005,3,17,2026,20,354
10,31,2014,4,10,2026,11,164
4,30,1971,6,7,2025,54,52
6,25,1932,7,2,2026,94,30
4,3,2003,4,24,2025,22,27
5,17,1993,6,2,2026,33,24
8,22,1927,11,27,2025,98,122
4,30,1955,8,12,2026,71,122
1,12,1908,5,25,2025,117,163
12,19,1958,10,9,2025,66,311
4,4,1938,1,22,2025,86,315
7,13,1945,12,22,2026,81,182
7,12,1995,8,29,2025,30,56
1,20,1943,2,19,2026,83,51
1,13,2012,4,17,2026,14,98
12,24,1976,4,2,2026,49,111
6,6,2004,12,4,2025,21,186
6,25,1973,10,10,2025,52,120
10,21,1905,9,16,2025,119,360
2,17,1919,2,25,2025,106,35
2,20,1941,1,23,2026,84,358
11,27,1914,6,6,2026,111,219
9,12,1961,1,30,2025,63,156
1,21,1996,9,6,2026,30,236
9,30,2022,4,22,2026,3,205
9,13,1954,1,1,2025,70,128
8,23,1933,4,25,2026,92,268
1,6,1949,3,5,2025,76,77
8,8,1936,11,27,2025,89,133
7,27,1922,8,24,2026,104,54
2,25,1922,7,18,2026,104,169
9,19,1903,5,3,2026,122,257
11,17,2008,6,10,2025,16,209
6,8,2022,7,7,2026,4,30
9,10,1912,5,12,2025,112,272
10,22,1999,9,4,2025,25,324
7,24,1915,11,11,2026,111,138
8,4,1905,9,21,2025,120,78
4,8,1935,12,30,2026,91,289
5,31,1990,6,14,2025,35,23
4,7,1900,10,5,2025,125,212
12,10,2001,1,4,2026,24,31
4,28,1937,9,25,2026,89,172
9,25,1924,7,23,2026,101,326
12,5,1984,7,7,2026,41,224
5,6,1905,12,16,2026,121,254
1,13,1983,9,23,2025,42,264
3,25,2025,5,11,2025,0,47
2,1,1995,2,18,2025,30,25
8,11,1987,6,8,2026,38,311
7,21,2010,1,21,2025,14,188
9,3,1930,12,7,2026,96,119
9,7,1930,12,1,2025,95,109
6,25,1918,12,26,2026,108,211
8,6,1954,5,31,2025,70,316
2,22,1918,6,10,2025,107,135
10,22,2006,3,19,2026,19,153
12,24,1976,2,23,2026,49,73
5,17,1982,2,8,2026,43,278
3,21,1930,6,4,2026,96,99
8,23,1987,10,9,2025,38,57
6,2,2022,1,29,2026,3,242
1,5,2018,3,28,2025,7,84
5,25,1992,6,23,2025,33,37
7,6,1917,3,2,2026,108,266
12,28,1908,7,11,2025,116,224
6,23,1950,4,26,2026,75,326
4,8,1952,12,12,2026,74,266
12,21,1972,4,1,2026,53,114
12,8,1977,7,19,2025,47,235
6,10,1985,6,14,2026,41,14
12,22,1960,6,7,2025,64,183
4,8,1939,11,28,2025,86,256
1,26,2012,6,21,2026,14,150
4,30,1991,11,23,2026,35,216
11,2,1955,1,26,2026,70,103
5,19,1971,7,20,2026,55,76
5,15,1976,10,1,2025,49,151
7,6,2021,8,25,2026,5,51
2,8,1955,11,6,2026,71,289
1,22,1911,5,24,2025,114,151
8,31,1923,3,4,2025,101,211
1,22,1984,2,27,2026,42,47
2,2,1980,8,20,2026,46,211
1,7,1910,7,11,2026,116,214
3,14,1903,2,2,2025,121,356
5,7,1911,4,29,2026,115,21
4,2,1980,1,22,2026,45,306
11,2,2012,2,27,2026,13,120
5,31,1972,5,8,2025,52,355
12,11,1978,5,24,2026,47,176
11,19,1995,5,15,2025,29,185
2,21,1916,3,2,2026,110,37
1,27,2020,5,16,2026,6,111
3,4,1904,8,29,2025,121,208
5,3,1977,1,27,2026,48,281
3,3,1922,1,7,2025,102,336
3,27,1971,3,1,2026,54,353
2,13,1905,12,25,2026,121,345
8,30,2013,5,6,2026,12,252
2,9,1982,7,19,2025,43,171
4,13,1915,9,27,2026,111,195
7,27,2017,3,19,2025,7,237
9,26,1922,4,6,2025,102,218
4,24,1914,6,9,2026,112,74
4,15,1986,9,27,2025,39,175
4,23,1982,1,17,2025,42,280
10,20,1949,8,16,2025,75,319
9,10,1951,5,13,2026,74,264
10,31,1904,6,18,2025,120,260
3,11,1953,3,10,2026,73,17
12,31,1971,8,2,2026,54,228
2,22,2022,8,12,2025,3,172
12,11,1921,3,15,2026,104,120
1,22,1973,11,21,2026,53,316
1,31,1989,12,11,2026,37,323
12,1,2015,8,22,2025,9,267
1,4,1979,3,2,2026,47,69
7,12,1973,6,9,2025,51,345
9,19,1987,12,29,2025,38,111
2,5,2023,11,17,2025,2,286
3,23,1907,5,8,2026,119,76
9,16,1912,9,18,2025,113,30
1,30,1986,6,17,2025,39,148
2,23,1954,11,10,2026,72,278
2,5,1900,12,9,2025,125,338
5,14,1932,4,26,2026,94,5
2,9,1906,2,20,2025,119,41
2,6,1910,1,26,2026,116,18
11,9,2007,1,24,2025,17,81
6,14,1944,3,22,2026,81,301
3,3,1903,10,8,2025,122,250
6,15,1905,9,14,2025,120,121
9,3,2014,12,14,2026,12,105
1,24,1992,7,19,2025,33,185
7,17,1961,10,16,2025,64,107
4,9,1900,4,19,2026,126,41
5,26,2020,2,27,2025,4,278
2,13,1995,4,28,2025,30,82
10,16,2010,1,27,2026,15,107
10,31,1945,10,7,2026,80,361
6,2,1911,3,12,2025,113,312
2,6,1932,7,17,2025,93,185
6,16,1931,5,28,2026,95,5
4,8,1951,9,6,2025,74,170
2,10,1944,2,26,2025,81,37
1,18,1965,9,25,2026,61,265
7,29,1958,4,6,2026,67,268
12,8,1974,1,28,2025,50,64
4,2,1944,4,19,2026,82,37
3,17,1915,6,20,2025,110,123
6,20,1916,5,31,2025,109,7
3,24,1919,12,14,2025,106,292
7,3,1944,2,6,2026,81,238
3,16,1960,9,18,2025,65,202
8,30,1956,1,24,2026,69,164
3,11,2025,6,13,2025,0,94
9,23,1949,7,27,2026,76,326
5,19,1952,4,22,2026,73,356
5,18,2012,10,16,2026,14,154
12,13,1937,6,12,2025,87,203
9,2,1974,1,17,2025,50,150
3,28,2019,12,27,2026,7,276
10,3,1942,6,3,2026,83,264
8,21,1942,10,18,2026,84,79
4,1,1907,12,15,2025,118,288
8,2,1990,6,25,2025,34,336
1,25,1958,9,4,2026,68,239
7,14,1953,11,28,2025,72,155
1,27,1938,4,30,2025,87,115
11,11,1929,8,29,2026,96,315
7,25,1960,7,27,2026,66,18
10,7,1971,3,18,2026,54,176
1,22,1975,9,29,2025,50,263
2,9,1943,2,5,2025,82,17
11,7,1932,12,27,2026,94,73
1,8,2014,1,10,2026,12,5
1,21,1954,10,28,2026,72,298
6,19,1952,12,7,2025,73,189
12,15,1957,3,23,2026,68,115
8,5,1999,10,28,2025,26,91
3,22,2014,7,4,2025,11,107
1,23,1947,3,29,2026,79,85
4,10,1944,12,27,2026,82,281
12,16,1944,9,30,2025,80,308
9,21,1920,2,13,2026,105,171
8,6,1958,9,18,2026,68,60
3,6,1918,7,10,2025,107,153
2,23,1926,5,30,2026,100,121
4,10,1988,11,10,2026,38,223
9,14,1983,11,11,2025,42,69
10,17,1989,10,19,2025,36,11
3,30,1945,3,10,2026,81,0
6,27,1959,10,27,2025,66,139
11,22,1964,6,2,2025,60,207
9,25,1934,5,10,2025,90,250
6,3,1976,1,15,2025,48,238
2,3,1920,11,1,2026,106,298
10,13,1982,8,30,2026,43,332
6,4,2000,2,8,2026,25,255
5,4,1963,9,21,2026,63,156
12,3,1933,2,4,2025,91,86
12,6,1938,5,14,2025,86,181
5,1,1988,2,28,2026,37,312
2,7,1997,5,16,2025,28,105
10,18,2006,11,16,2025,19,34
4,7,1976,12,7,2026,50,256
10,31,2011,10,29,2025,14,2
4,2,1920,4,8,2025,105,32
12,28,2019,1,13,2025,5,18
6,5,2025,10,17,2026,1,134
5,6,1969,3,14,2026,56,326
5,26,2005,11,26,2025,20,189
10,26,1908,10,3,2025,117,6
4,17,2010,2,15,2026,15,308
3,31,1903,6,14,2026,123,106
10,23,1964,12,9,2025,61,62
9,2,1999,11,26,2026,27,92
7,2,1990,12,7,2026,36,167
1,19,1931,9,30,2025,94,278
5,11,2019,10,3,2025,6,147
7,15,2021,12,16,2026,5,155
9,21,1938,11,27,2026,88,89
12,23,1990,7,31,2026,35,229
10,31,2002,12,11,2026,24,47
6,6,2015,12,9,2025,10,189
11,22,2023,10,3,2026,2,316
3,3,1921,1,4,2026,104,333
6,15,1952,2,24,2026,73,272
8,13,2021,11,8,2026,5,88
8,21,1947,9,4,2025,78,34
1,6,2014,11,29,2025,11,330
9,4,1937,3,7,2025,87,206
9,4,1987,10,15,2025,38,51
1,26,1923,4,5,2026,103,95
6,27,1913,3,8,2025,111,282
8,3,1993,7,28,2025,32,2
7,11,1975,4,21,2026,50,297
4,15,1925,5,10,2025,100,50
3,29,1954,7,31,2025,71,142
1,26,1930,6,26,2026,96,175
2,26,2006,2,15,2026,19,359
10,29,2014,9,22,2025,10,331
10,29,1991,1,10,2025,33,82
6,26,1965,5,25,2026,60,348
7,8,2011,6,10,2025,13,341
6,19,2012,8,30,2025,13,75
3,28,2014,8,12,2025,11,140
7,8,1978,8,13,2026,48,48
9,10,1997,6,6,2025,27,276
12,10,1925,8,26,2026,100,284
4,11,1979,7,3,2026,47,95
6,3,1904,8,4,2026,122,92
12,17,1932,8,1,2025,92,250
9,6,1918,11,22,2026,108,104
9,23,1991,5,8,2026,34,236
5,2,1989,1,5,2025,35,257
5,13,1961,9,10,2026,65,136
8,11,2021,8,20,2026,5,10
11,6,1973,11,21,2026,53,28
3,9,1974,8,22,2025,51,179
11,29,2015,10,7,2025,9,315
11,14,1991,7,29,2025,33,266
11,23,1923,10,21,2026,102,358
3,25,1918,4,2,2026,108,35
12,11,1992,8,14,2025,32,254
6,29,1950,1,2,2026,75,206
3,12,1940,7,23,2026,86,154
12,17,1914,10,14,2025,110,329
10,18,1904,12,3,2026,122,76
1,30,1935,10,14,2026,91,280
5,9,1927,11,5,2025,98,205
2,19,1978,6,13,2026,48,126
3,23,1983,7,1,2026,43,111
5,19,1929,1,8,2026,96,258
2,1,1954,6,17,2025,71,154
1,30,1903,11,27,2026,123,332
8,14,1990,8,17,2025,35,12
10,30,1923,5,1,2026,102,209
1,7,1956,4,13,2026,70,114
11,27,1996,6,6,2026,29,198
1,6,1971,4,6,2026,55,104
1,4,2001,10,5,2026,25,280
6,23,2002,11,17,2026,24,153
8,13,1958,12,12,2026,68,138
4,25,2013,11,5,2026,13,197
5,20,1935,2,21,2025,89,300
7,2,1912,10,1,2026,114,119
7,15,1910,3,17,2025,114,274
11,22,1942,8,4,2026,83,276
4,20,1950,12,24,2025,75,267
7,8,1912,8,16,2025,113,67
1,28,2004,2,28,2026,22,37
10,19,1914,1,14,2025,110,115
10,8,1917,5,17,2026,108,248
4,28,1965,9,1,2026,61,141
9,27,1907,3,5,2025,117,189
3,23,1997,6,15,2026,29,91
12,17,2007,12,3,2025,17,356
10,12,2017,4,3,2026,8,175
12,23,1980,7,15,2025,44,215
10,11,1944,11,28,2025,81,68
1,12,2007,1,16,2026,19,9
12,14,1932,10,2,2026,93,315
10,22,2006,8,10,2026,19,297
10,18,1995,6,1,2025,29,234
5,26,2005,7,9,2026,21,49
1,27,1934,11,21,2026,92,321
9,1,1982,4,18,2025,42,240
8,20,1929,2,26,2025,95,214
6,27,1984,8,9,2026,42,53
2,29,2000,9,12,2026,26,202
10,29,2009,11,7,2025,16,13
6,16,1971,3,7,2026,54,278
9,6,1936,4,11,2025,88,239
6,6,2007,8,31,2025,18,91
11,13,1906,10,31,2026,120,17
7,23,2003,11,23,2026,23,129
1,21,1904,7,13,2026,122,204
3,25,2018,9,26,2026,8,187
7,15,1984,7,6,2026,42,1
10,20,1973,5,1,2025,51,206
8,22,1917,7,16,2025,107,355
11,25,1926,8,26,2025,98,299
8,31,2010,3,12,2025,14,197
1,30,1904,2,15,2025,121,47
2,23,1927,3,10,2025,98,40
10,26,1975,8,11,2025,49,302
2,3,1920,6,14,2025,105,158
3,26,2001,7,2,2026,25,104
10,5,1981,1,23,2026,44,121
10,20,1913,8,11,2026,112,323
7,16,1942,10,6,2025,83,103
7,22,1950,7,14,2026,76,11
12,24,1921,1,1,2025,103,34
12,31,1928,4,15,2026,97,129
11,15,1906,3,15,2025,118,150
12,27,1953,3,6,2026,72,87
4,19,1962,11,27,2025,63,238
12,9,1988,3,17,2026,37,107
4,6,2012,7,30,2025,13,118
8,20,2015,2,12,2025,9,179
3,10,1989,11,23,2026,37,267
7,27,1936,8,28,2025,89,54
6,16,1948,10,7,2026,78,132
10,26,1974,7,8,2025,50,268
10,17,1918,7,4,2025,106,287
3,8,1905,1,30,2026,120,358
11,11,1972,11,27,2026,54,29
2,6,1918,5,24,2025,107,134
9,13,1961,3,26,2026,64,210
9,25,1935,5,10,2026,90,250
8,22,1996,4,13,2026,29,241
9,9,1995,10,18,2025,30,47
1,11,2010,6,8,2025,15,152
12,15,2016,12,16,2026,10,3
4,1,1968,1,24,2026,57,312
5,18,1950,5,17,2025,75,18
8,7,1997,6,20,2025,27,324
9,23,1984,9,1,2026,41,353
11,19,1956,4,22,2026,69,171
1,12,1952,9,10,2025,73,260
11,25,1917,7,31,2026,108,275
12,27,2005,3,8,2025,19,76
11,7,1961,4,26,2026,64,186
2,3,1948,12,9,2025,77,329
1,23,1915,3,8,2026,111,72
9,23,1954,10,20,2025,71,45
11,2,1923,2,11,2025,101,127
8,20,1916,10,14,2026,110,82
2,9,1948,1,28,2025,77,8
11,3,2014,11,9,2026,12,9
4,1,1965,11,30,2026,61,258
6,21,1952,12,6,2025,73,186
4,2,2010,7,10,2026,16,103
7,20,1919,7,5,2026,107,12
8,5,1972,5,26,2026,53,307
5,14,1901,6,2,2025,124,50
7,7,2010,11,21,2025,15,141
6,8,1988,11,6,2026,38,160
1,1,1902,10,15,2026,124,318
10,1,1901,2,12,2025,123,165
9,28,2002,3,16,2026,23,175
4,1,1921,4,9,2025,104,34
4,19,1950,2,11,2026,75,317
9,9,1922,11,5,2026,104,83
2,24,1923,7,19,2026,103,171
8,4,1978,12,6,2025,47,136
9,20,1979,12,14,2025,46,97
1,12,2024,6,6,2025,1,146
9,14,1903,6,3,2025,121,293
10,26,1938,11,19,2026,88,46
8,6,1925,9,28,2026,101,78
12,11,2003,8,19,2026,22,257
10,1,2009,8,31,2025,15,338
6,28,1974,7,28,2026,52,43
12,5,1998,1,27,2026,27,60
12,24,2022,11,23,2026,3,335
9,3,1911,7,24,2026,114,353
12,31,1988,6,24,2025,36,184
11,7,1926,6,8,2026,99,238
12,6,1979,6,21,2026,46,209
6,29,2004,8,11,2026,22,48
3,5,1906,4,19,2026,120,75
1,18,1967,4,5,2025,58,92
7,21,1950,7,16,2025,75,14
11,4,1971,5,5,2026,54,196
12,30,1923,5,7,2026,102,154
4,19,1909,9,3,2026,117,166
10,31,1953,8,28,2025,71,319
4,26,1921,1,26,2025,103,301
6,19,1928,11,17,2026,98,175
7,31,2015,7,18,2025,9,355
7,6,1981,7,10,2025,44,15
4,20,2016,3,23,2026,9,339
8,4,2023,11,3,2026,3,92
11,23,1928,12,23,2026,98,54
6,24,2005,3,19,2026,20,273
8,21,1973,1,19,2025,51,164
3,25,2025,1,2,2026,0,283
4,6,1993,6,1,2025,32,64
4,6,1910,8,15,2025,115,160
9,18,1987,5,30,2025,37,264
11,21,1910,9,5,2025,114,317
9,24,1954,6,21,2026,71,288
10,1,2011,12,20,2026,15,84
6,28,1971,1,13,2025,53,213
8,29,1988,11,27,2026,38,99
3,26,1999,3,5,2025,25,351
9,23,1934,7,25,2025,90,328
2,4,1984,4,2,2026,42,68
2,2,1955,2,15,2026,71,31
1,3,1952,9,26,2025,73,285
1,18,1933,3,24,2026,93,88
5,18,1950,9,22,2025,75,146
2,9,1919,12,23,2025,106,344
8,10,2011,7,21,2026,14,349
12,4,1977,6,30,2026,48,220
6,7,1913,4,13,2025,111,338
5,27,2004,11,5,2025,21,167
8,4,1976,6,1,2025,48,313
2,22,2022,6,30,2026,4,129
8,19,2022,2,11,2026,3,177
4,12,1955,1,3,2026,70,284
3,25,1948,11,23,2026,78,262
11,14,1938,4,11,2026,87,170
7,12,1990,6,3,2025,34,335
12,22,1927,12,20,2026,99,23
3,9,1918,7,18,2025,107,158
7,19,1922,7,16,2025,103,23
11,10,1903,12,3,2025,122,54
6,21,1966,12,19,2026,60,196
6,5,1949,12,27,2025,76,224
4,13,1954,7,24,2026,72,120
8,9,1995,11,25,2025,30,116
2,18,1995,12,1,2026,31,294
5,16,1936,1,9,2026,89,260
3,12,1930,11,15,2026,96,272
1,14,1987,1,26,2026,39,22
12,20,2008,3,18,2025,16,92
6,18,1993,3,13,2025,31,276
8,17,1946,1,11,2026,79,167
11,29,1920,3,12,2025,104,129
9,26,1943,7,21,2025,81,319
6,3,2022,6,20,2025,3,18
5,15,1997,8,23,2025,28,107
11,10,1974,9,13,2025,50,320
1,21,1915,5,5,2026,111,132
9,26,1932,6,7,2026,93,277
2,20,1973,8,21,2025,52,195
8,27,1905,4,22,2025,119,268
4,10,1954,2,23,2025,70,337
4,1,1936,12,28,2025,89,293
2,26,1946,10,19,2025,79,255
1,30,1945,11,24,2026,81,318
3,13,1943,2,13,2025,81,358
11,17,1900,12,30,2026,126,74
2,27,2016,7,13,2025,9,139
2,17,1945,8,3,2026,81,187
10,26,1949,1,5,2025,75,90
8,7,1968,10,9,2025,57,77
9,17,1971,11,24,2025,54,82
4,17,1931,7,16,2025,94,114
12,1,1967,5,29,2026,58,194
5,27,2025,6,15,2025,0,19
12,17,1938,11,8,2025,86,348
4,25,1904,7,8,2026,122,104
7,28,1906,8,14,2026,120,47
12,6,1937,6,2,2025,87,200
5,29,2022,4,23,2026,3,330
12,22,1900,5,2,2026,125,162
10,16,1903,2,12,2025,121,150
1,15,1997,5,30,2026,29,142
6,20,1967,10,4,2025,58,121
11,30,1993,5,17,2026,32,176
4,3,1967,1,19,2025,57,306
10,11,1976,10,1,2026,50,2
2,26,1980,3,21,2026,46,35
6,13,1971,6,3,2025,54,4
9,22,1974,4,11,2026,51,214
6,23,1933,3,14,2025,91,287
9,28,1914,8,29,2026,111,363
10,8,1992,10,29,2025,33,29
10,27,2020,7,27,2026,5,274
3,29,1954,5,30,2026,72,80
5,31,1966,4,16,2026,59,335
8,8,1954,1,19,2026,71,182
2,1,1952,3,23,2025,73,69
5,17,1987,7,31,2025,38,85
8,20,1911,1,13,2026,114,175
4,5,1985,3,12,2026,40,351
9,2,1951,8,7,2026,74,358
11,29,1908,12,12,2025,117,42
11,7,2002,9,23,2026,23,326
4,25,1903,3,30,2025,122,5
6,19,1951,7,26,2026,75,56
10,29,1902,8,15,2026,123,321
3,29,1936,2,11,2026,89,341
4,5,1956,6,12,2025,69,85
10,22,2008,9,30,2026,17,347
2,4,1923,8,29,2025,102,232
4,25,2016,11,2,2025,9,193
9,19,1936,3,26,2025,88,210
7,8,1949,12,9,2026,77,173
4,7,1957,8,15,2026,69,147
2,19,1958,1,27,2026,67,359
3,12,1952,12,13,2026,74,294
6,20,1972,11,16,2025,53,162
5,5,1960,8,21,2025,65,124
6,27,1990,7,6,2025,35,18
6,18,1958,4,7,2026,67,310
12,20,1974,6,28,2026,51,203
10,24,1928,9,23,2025,96,358
10,6,1948,7,13,2025,76,299
10,4,1908,9,23,2026,118,18
10,11,1935,2,2,2026,90,137
6,21,2010,6,24,2026,16,7
10,9,1927,1,28,2025,97,136
2,27,2009,12,21,2026,17,301
1,20,1997,4,5,2025,28,82
12,31,1926,6,8,2026,99,184
12,17,2020,4,10,2026,5,115
9,10,2007,2,1,2026,18,149
6,16,1949,10,18,2025,76,143
12,10,1986,9,7,2026,39,281
12,26,1964,10,1,2025,60,294
10,20,1997,7,29,2025,27,289
7,14,1995,3,8,2026,30,245
1,11,1942,1,14,2025,83,24
1,23,1976,1,1,2026,49,356
11,24,2019,5,31,2025,5,190
12,4,1920,12,7,2026,106,29
1,24,1908,10,22,2026,118,301
5,25,2013,12,13,2026,13,205
2,21,2015,6,19,2026,11,121
8,4,1970,1,6,2025,54,169
8,15,2005,6,8,2026,20,302
2,2,1990,3,6,2026,36,41
9,26,1933,7,27,2026,92,327
8,23,2011,4,8,2025,13,232
3,15,2005,3,7,2026,20,362
1,6,1975,8,31,2025,50,250
4,3,2000,8,25,2026,26,150
3,31,1946,10,13,2026,80,216
2,2,1938,1,2,2026,87,356
8,9,1975,11,26,2026,51,122
10,5,2013,12,1,2026,13,60
1,6,2008,3,5,2026,18,63
3,17,1942,2,16,2026,83,357
6,8,1912,12,21,2025,113,224
12,24,2003,12,15,2025,21,362
8,10,1955,6,7,2026,70,319
3,1,2004,12,19,2026,22,298
9,10,1916,1,27,2026,109,166
1,4,1933,5,20,2026,93,159
2,25,1984,7,13,2025,41,149
5,20,1922,6,4,2025,103,41
12,15,1999,11,30,2025,25,357
10,4,1951,12,24,2025,74,100
12,23,2006,1,29,2026,19,42
8,4,1999,12,24,2026,27,149
7,19,2003,6,19,2025,21,341
5,22,1906,11,7,2026,120,199
7,13,1971,5,5,2025,53,310
3,18,1971,8,19,2026,55,168
9,16,1998,3,30,2026,27,202
10,9,1954,5,8,2026,71,229
3,29,1922,5,28,2025,103,86
10,4,1924,5,11,2026,101,244
10,14,2000,6,27,2025,24,262
8,21,1964,10,22,2026,62,77
9,12,1978,3,13,2026,47,194
7,18,1981,2,5,2025,43,213
4,12,1949,1,31,2025,75,313
6,12,1920,6,16,2025,105,30
12,9,1932,6,7,2026,93,203
8,8,1981,8,30,2026,45,33
12,16,2010,10,22,2026,15,314
10,2,2013,5,13,2025,11,226
4,29,1918,10,3,2025,107,184
8,17,1924,2,12,2025,100,204
11,5,1906,5,30,2025,118,236
11,9,1900,4,6,2025,124,179
12,30,1946,10,18,2026,79,312
5,6,1985,10,11,2026,41,168
3,1,2022,11,16,2025,3,261
1,6,1977,2,3,2025,48,40
